afile	alang	akorp	astatus	sentlength	ppron	possdet	indef	cconj	whconj	relativ	pied	correl	copula	attrib	pasttense	lexdens	lexTTR	mquantif	mpred	finites	infs	pverbals	deverbals	bypassives	shortpassives	sconj	addit	advers	caus	tempseq	epist	but	comp	sup	neg	numcls	simple	demdets	nnargs	mhd	mdd	acl	aux	aux:pass	ccomp	nsubj:pass	parataxis	xcomp
EN_1_47	en	rltc	stu	22.4615384615	0.0034246575	0	0	0.4615384615	0	0.0769230769	0	0	0.0769230769	0.8461538462	1.4615384615	0.4178082192	0.9838709677	0.0102739726	0.0769230769	0.5277777778	0.1388888889	0.1111111111	0.1944444444	0	0.2307692308	0.4615384615	0	0	0.1538461538	0.1538461538	0	0	0.0416666667	0	0.1538461538	1.5384615385	0.3846153846	0.0205479452	0.7083333333	3.2492836564	1.5147763033	0.1153846154	0.2243589744	0.0544871795	0.0192307692	0.0544871795	0	0.1057692308
EN_1_43	en	rltc	stu	27	0.0043572985	0.0043572985	0	0.4705882353	0	0.3529411765	0	0	0.3529411765	1.2352941176	1.6470588235	0.3790849673	0.9666666667	0	0.1764705882	0.8125	0.0833333333	0.0625	0.1666666667	0	0.2941176471	0.4117647059	0	0.1176470588	0	0.3529411765	0.0588235294	0	0.1515151515	0	0.1176470588	1.2222222222	0.2777777778	0.0130718954	0.88	3.9193672929	1.5816074132	0.0138888889	0.1805555556	0.0833333333	0.1333333333	0.0740740741	0.0185185185	0.0648148148
EN_1_49	en	rltc	stu	18.4264705882	0.0295291301	0.0015961692	0.0063846768	0.5147058824	0.0147058824	0.1323529412	0	0.0147058824	0.4558823529	1.0441176471	0.6323529412	0.4373503591	0.9547038328	0.0087789306	0.2794117647	0.8923076923	0.1769230769	0.0307692308	0.1769230769	0.0588235294	0.1470588235	0.2647058824	0.0588235294	0.1323529412	0.0294117647	0.0882352941	0.0147058824	0.0882352941	0.0136986301	0.0273972603	0.2647058824	0.9852941176	0.4117647059	0.0087789306	0.7052023121	3.1734501068	1.4890229253	0.0593137255	0.2160247432	0.0655812325	0.0405812325	0.0528361345	0.0168067227	0.0468137255
EN_1_7	en	rltc	stu	20.5909090909	0.0242825607	0	0.004415011	0.4545454545	0.0909090909	0.3636363636	0	0.0454545455	0.3181818182	1.0909090909	0.9545454545	0.3907284768	0.9779005525	0.0110375276	0.0454545455	0.8222222222	0.0666666667	0.0444444444	0.0444444444	0.0909090909	0.1818181818	0.5909090909	0.0454545455	0.0454545455	0.0454545455	0	0.1363636364	0.0454545455	0.06	0.02	0.0909090909	1.1363636364	0.4090909091	0.0198675497	0.5744680851	3.4001885833	1.5951045019	0.0621212121	0.1329545455	0.0803030303	0.1068181818	0.0409090909	0.0227272727	0.1178030303
EN_1_386	en	rltc	stu	22.6470588235	0.0207792208	0.0077922078	0	0.5882352941	0.0588235294	0.2352941176	0	0	0.5294117647	1.7647058824	1.0588235294	0.3922077922	0.9934210526	0.0077922078	0.2352941176	0.8181818182	0.1212121212	0.0909090909	0.0909090909	0.0588235294	0.0588235294	0.1176470588	0.1176470588	0.1176470588	0	0.0588235294	0.0588235294	0.1176470588	0.0256410256	0.0256410256	0.1764705882	0.9411764706	0.2941176471	0.0103896104	0.6388888889	3.2470290309	1.5939075	0.0588235294	0.2107843137	0.0343137255	0.0294117647	0.0343137255	0.0735294118	0.0343137255
EN_1_211	en	rltc	stu	26.972972973	0.0100200401	0.001002004	0	0.7567567568	0.0810810811	0.3243243243	0	0	0.4594594595	2.2702702703	1.4324324324	0.4559118236	0.9680851064	0.0130260521	0.2162162162	0.7906976744	0.0930232558	0.0813953488	0.1162790698	0.027027027	0.1891891892	0.3243243243	0.0540540541	0.0810810811	0.027027027	0.1621621622	0.0540540541	0.1081081081	0.0563380282	0.0352112676	0.2162162162	1.1578947368	0.4736842105	0.0160320641	0.75	3.8175231565	1.6274543173	0.1021720969	0.2755221387	0.0562865497	0.1077067669	0.0562865497	0.0221804511	0.0419799499
EN_1_184	en	rltc	stu	22.56	0.0195035461	0	0.0070921986	0.92	0.04	0.4	0.04	0	0.44	1.64	1.84	0.4326241135	0.9644268775	0.0035460993	0.08	0.9107142857	0.0892857143	0.0535714286	0.0714285714	0.04	0.04	0.36	0.24	0.2	0.08	0.16	0.04	0.16	0.1139240506	0	0.44	1.2222222222	0.3703703704	0.0195035461	0.6212121212	3.3099210519	1.3998971151	0.0509259259	0.2669753086	0.0308641975	0.0339506173	0.0216049383	0.0478395062	0.0709876543
EN_1_96	en	rltc	stu	22.2727272727	0.0530612245	0	0.0020408163	0.5909090909	0.0909090909	0.2272727273	0	0	0.4545454545	1.3181818182	0.7727272727	0.4326530612	0.9592760181	0.012244898	0.2272727273	0.9615384615	0.0961538462	0.0384615385	0.1153846154	0	0.0909090909	0.5909090909	0	0.1363636364	0	0	0.0454545455	0.2727272727	0.0853658537	0.012195122	0.1818181818	1.347826087	0.3043478261	0.0142857143	0.5068493151	3.5039698402	1.5276228578	0.0391304348	0.2054865424	0.0195652174	0.1152173913	0.0195652174	0.0279503106	0.0740165631
EN_1_26	en	rltc	stu	34.7333333333	0.0287907869	0	0	1.3333333333	0	0.4	0	0	0.2666666667	2.0666666667	1.1333333333	0.4107485605	0.9304347826	0.0019193858	0.5333333333	0.7272727273	0.1818181818	0.0363636364	0.2	0	0.4	0.7333333333	0.1333333333	0.1333333333	0.1333333333	0	0.0666666667	0.0666666667	0.0149253731	0.0149253731	0.5333333333	2.0666666667	0.3333333333	0.009596929	0.6	3.7069443718	1.7690019482	0.1178571429	0.2366402116	0.0898148148	0.0585978836	0.0898148148	0.0111111111	0.0564814815
EN_1_57	en	rltc	stu	28.15	0.0035523979	0.0035523979	0.0017761989	1.05	0.1	0.25	0	0	0.7	2.65	1.15	0.4529307282	0.9659090909	0.0035523979	0.25	1	0.1136363636	0.0227272727	0.3409090909	0.1	0.25	0.4	0.25	0.05	0.15	0.15	0	0.1	0.0543478261	0.0217391304	0.05	1.4	0.4	0.0142095915	0.7872340426	3.5975524455	1.6813898085	0.0982539683	0.3067063492	0.0956150794	0.0245833333	0.077281746	0.0155555556	0.055
EN_1_304	en	rltc	stu	23.2380952381	0.0266393443	0	0.0081967213	0.5238095238	0.0476190476	0.2380952381	0	0	0.5238095238	1.5714285714	1.4285714286	0.4446721311	0.9819004525	0.0102459016	0.3333333333	0.8666666667	0.1333333333	0.1111111111	0.1777777778	0	0.0476190476	0.4285714286	0.1428571429	0.1904761905	0	0	0.0952380952	0.0476190476	0.08	0.0266666667	0.1428571429	1.3333333333	0.1904761905	0.0081967213	0.6226415094	3.4410464855	1.5450860764	0.0793650794	0.1587301587	0.0119047619	0.0753968254	0.0119047619	0.0674603175	0.0833333333
EN_1_4	en	rltc	stu	26.7	0.0880149813	0.0056179775	0.0056179775	0.75	0.2	0.35	0	0	0.65	0.6	2.1	0.3670411985	0.9751243781	0.0149812734	0.45	0.8253968254	0.126984127	0.0317460317	0.0476190476	0	0.05	0.9	0	0.25	0	0.2	0.2	0.05	0.03125	0	0.3	2.45	0.2	0.0149812734	0.24	3.3276984727	1.6427069386	0.0749621212	0.2482575758	0.00625	0.0308333333	0.00625	0.0583333333	0.0557954545
EN_4_5	en	rltc	stu	19.652173913	0.0154867257	0	0.0022123894	0.6086956522	0.0434782609	0.1739130435	0	0	0.3913043478	1.6086956522	0.4347826087	0.4623893805	0.9858490566	0.0110619469	0.1739130435	0.8095238095	0.1428571429	0	0.3095238095	0	0.0434782609	0.347826087	0.0869565217	0.3913043478	0.0869565217	0.2173913043	0.0869565217	0.0434782609	0.0789473684	0.0263157895	0.1304347826	1	0.3913043478	0.0199115044	0.7346938776	3.3061070512	1.3215221217	0.0402691511	0.2258799172	0.0144927536	0.0366459627	0.0144927536	0.0398550725	0.0775362319
EN_6_1	en	rltc	stu	25.3225806452	0.0292993631	0	0.0012738854	0.875	0.09375	0.3125	0.03125	0.03125	0.1875	1.65625	0.9375	0.4292993631	0.9882697947	0.0050955414	0.25	0.7733333333	0.12	0.04	0.1866666667	0.03125	0.1875	0.3125	0	0.09375	0	0.125	0.09375	0	0.0227272727	0.0340909091	0.0625	1.21875	0.375	0.0114649682	0.6153846154	3.5398354666	1.5392622508	0.1770833333	0.1015625	0.0619791667	0.0360119048	0.0619791667	0.0494791667	0.0255952381
EN_4_17	en	rltc	stu	22.55	0.0543237251	0.0033259424	0.0044345898	0.775	0.125	0.4	0.05	0	0.55	0.7	1.1	0.3680709534	0.9880952381	0.0055432373	0.05	0.8888888889	0.0925925926	0.037037037	0.0925925926	0.05	0.275	0.625	0.1	0.2	0.1	0.125	0.1	0.075	0.0744680851	0.0106382979	0.2	1.55	0.175	0.0044345898	0.4830508475	3.4213346985	1.3231218592	0.0208333333	0.1016666667	0.1004166667	0.09875	0.07125	0.0145833333	0.1508333333
EN_1_79	en	rltc	stu	18.3333333333	0.0297520661	0	0.0016528926	0.5757575758	0.0303030303	0.0303030303	0	0	0.303030303	1.4545454545	0.5757575758	0.479338843	0.9764309764	0.0099173554	0.2121212121	0.698630137	0.1369863014	0.095890411	0.0821917808	0	0.0909090909	0.5151515152	0.0606060606	0.0909090909	0.0303030303	0.2121212121	0.0606060606	0.1212121212	0.0102040816	0.0204081633	0.3939393939	1.2727272727	0.303030303	0.0132231405	0.676056338	3.2510246755	1.3894079548	0.1123507805	0.2100550964	0.0313131313	0.0292699725	0.0313131313	0.0519972452	0.0787190083
EN_1_237	en	rltc	stu	20.95	0.0477326969	0.0059665871	0.0059665871	0.55	0.25	0.5	0.025	0.05	0.525	1.325	1.1	0.4618138425	0.9847328244	0.0178997613	0.225	0.8585858586	0.1616161616	0.0202020202	0.1818181818	0.05	0.25	0.3	0.05	0.125	0.025	0	0	0.15	0.0564516129	0.0322580645	0.25	1.6	0.25	0.0107398568	0.534351145	3.4662236925	1.3038040078	0.0357765152	0.2314799784	0.0694155844	0.0922727273	0.0325405844	0.0035714286	0.0689691558
EN_1_97	en	rltc	stu	24.2083333333	0.0103270224	0.0017211704	0	0.75	0.0416666667	0.1666666667	0	0	0.1666666667	1.4166666667	1.875	0.413080895	0.9795918367	0.0034423408	0	0.6417910448	0.1343283582	0.0746268657	0.1492537313	0	0.375	0.2916666667	0.0416666667	0.0416666667	0	0.0833333333	0	0.0833333333	0.0178571429	0.0178571429	0.0416666667	1.2083333333	0.4166666667	0.0017211704	0.76	3.4401673003	1.5758590627	0.0902777778	0.1399305556	0.0982638889	0.1038194444	0.0763888889	0.0052083333	0.05625
EN_1_364	en	rltc	stu	12.7321428571	0.0280504909	0.0070126227	0.0028050491	0.5178571429	0.0178571429	0.0714285714	0	0	0.2142857143	0.6071428571	0.375	0.3955119215	0.9757785467	0.0098176718	0.125	0.8043478261	0.152173913	0.0326086957	0.097826087	0	0.0178571429	0.2678571429	0.0178571429	0.0357142857	0.0714285714	0.0714285714	0.0535714286	0.0178571429	0.0649350649	0.025974026	0.0892857143	0.7543859649	0.4561403509	0.0070126227	0.6451612903	2.9884227058	1.053201984	0.0467836257	0.0874269006	0.0219298246	0.0596491228	0	0.0409356725	0.1187134503
EN_1_181	en	rltc	stu	18.8571428571	0.0050505051	0.0050505051	0.0025252525	0.4285714286	0.0476190476	0.1428571429	0.0476190476	0	0.4285714286	1.2380952381	0.9523809524	0.4393939394	0.9942857143	0.0126262626	0.0952380952	1	0.0285714286	0.0857142857	0.1428571429	0	0	0.1428571429	0.0476190476	0.1428571429	0.0952380952	0.0952380952	0	0.0476190476	0.0833333333	0.0333333333	0.0476190476	0.7727272727	0.5454545455	0.0050505051	0.7317073171	3.467569351	1.440918714	0.1060606061	0.4166666667	0	0.0606060606	0	0.0984848485	0.0303030303
EN_4_16	en	rltc	stu	18.8852459016	0.0251736111	0.0069444444	0.0017361111	0.6393442623	0.0163934426	0.0491803279	0	0	0.1803278689	1.5737704918	0.6393442623	0.4244791667	0.9839034205	0.0086805556	0.2295081967	0.7131147541	0.1967213115	0.0327868852	0.1721311475	0	0.131147541	0.3770491803	0.0163934426	0.0819672131	0.0163934426	0.0491803279	0.0163934426	0.131147541	0.1075949367	0.0253164557	0.2295081967	0.7936507937	0.4920634921	0.0060763889	0.7608695652	3.2741403066	1.38494705	0.0618102797	0.3240740741	0.0334656085	0.034164777	0.0334656085	0.0243764172	0.0828798186
EN_2_119	en	rltc	stu	16.4444444444	0.0033783784	0.0033783784	0	0.6666666667	0	0.1666666667	0.0555555556	0	0.1666666667	0.7777777778	0.4444444444	0.4695945946	0.9788732394	0	0.1111111111	0.7931034483	0.1034482759	0.0689655172	0.4482758621	0	0.2777777778	0.1111111111	0	0.0555555556	0	0.1111111111	0	0	0.0666666667	0	0.1111111111	0.7222222222	0.5	0.0236486486	0.8333333333	3.2981022547	1.2746293185	0.1407407407	0.2777777778	0.087037037	0	0.05	0.0111111111	0.0574074074
EN_5_4	en	rltc	stu	33.1666666667	0.067001675	0.0100502513	0.0016750419	1.0555555556	0	0.6111111111	0.0555555556	0	0.7222222222	1.5	1.0555555556	0.3752093802	0.9333333333	0.0234505863	0.5555555556	0.9122807018	0.0350877193	0.0175438596	0.1929824561	0	0.0555555556	1.0555555556	0.2777777778	0.1111111111	0.2222222222	0.1666666667	0.1111111111	0.1111111111	0.0263157895	0.0394736842	0.3333333333	2.1111111111	0.2222222222	0.0100502513	0.3855421687	3.6196320521	1.89899796	0.0864197531	0.400379867	0.0092592593	0.0424501425	0.0092592593	0.0993352327	0.0432098765
EN_1_54	en	rltc	stu	17.4736842105	0.0210843373	0	0	0.4210526316	0	0.2105263158	0	0	0.2105263158	1.0526315789	0.5789473684	0.515060241	0.9827586207	0.0120481928	0.3684210526	0.6739130435	0.2173913043	0.0217391304	0.0869565217	0.0526315789	0.3157894737	0.1578947368	0.2105263158	0.1052631579	0	0.1052631579	0	0.0526315789	0	0.0238095238	0.1578947368	1.0526315789	0.3157894737	0.0090361446	0.7272727273	3.3717779274	1.1231919367	0.0864661654	0.087406015	0.0789473684	0.084273183	0.0657894737	0	0.0986842105
EN_1_308	en	rltc	stu	27.3333333333	0.0048780488	0.0024390244	0	1.3333333333	0	0.5333333333	0	0	0.0666666667	1.3333333333	1.4666666667	0.256097561	0.9633027523	0	0	0.6774193548	0.1612903226	0.0322580645	0.1290322581	0.0666666667	0	0.0666666667	0.0666666667	0	0	0	0	0	0	0	0	0.8125	0.5	0.0024390244	0.8	3.5436465246	1.9575238907	0	0	0.03125	0	0.03125	0	0.1041666667
EN_1_299	en	rltc	stu	31.1764705882	0.0150943396	0.0018867925	0.0018867925	1.2352941176	0	0.1764705882	0	0	0.6470588235	2.1764705882	0.9411764706	0.3566037736	0.9497487437	0.0075471698	0.1176470588	1.1071428571	0.1071428571	0.1071428571	0.4285714286	0	0.2941176471	0.3529411765	0.1176470588	0.0588235294	0.1176470588	0.0588235294	0.0588235294	0.0588235294	0.0441176471	0.0147058824	0.2941176471	0.9411764706	0.3529411765	0.0018867925	0.6	3.3360059209	1.7652308343	0.0529411765	0.2647058824	0.1029411765	0.0509803922	0.1029411765	0.0656862745	0.0490196078
EN_4_45	en	rltc	stu	22.1568627451	0.007079646	0	0	0.4705882353	0.0196078431	0.0784313725	0	0	0.2549019608	1.0784313725	0.7450980392	0.3787610619	0.9427312775	0.0097345133	0.0196078431	0.7746478873	0.0845070423	0.0845070423	0.1971830986	0	0.1568627451	0.1764705882	0.0784313725	0.0392156863	0.0392156863	0	0.0196078431	0	0.0707964602	0.0884955752	0.0980392157	0.6037735849	0.5471698113	0.0123893805	0.7638888889	3.4843371323	1.427260396	0.0880503145	0.1022012579	0.0525157233	0	0.0525157233	0.0440251572	0.0713836478
EN_1_390	en	rltc	stu	23.8125	0.0078740157	0	0	0.3125	0	0.125	0	0	0.4375	1.875	0.875	0.4435695538	0.9234972678	0.0183727034	0.1875	0.8275862069	0.1724137931	0	0.5862068966	0	0.25	0.4375	0	0	0	0.3125	0	0.0625	0.0408163265	0.0816326531	0.125	0.875	0.625	0.0052493438	0.8108108108	3.1109785657	1.4538653953	0.0125	0.4084821429	0.075	0.0214285714	0.075	0.0125	0.0349702381
EN_1_194	en	rltc	stu	23.9545454545	0.0075901328	0	0	1.0454545455	0	0.1818181818	0	0	0.2272727273	1.8636363636	0.5454545455	0.4212523719	0.9652173913	0.0113851992	0	0.6382978723	0.1276595745	0.1276595745	0.2978723404	0	0.1363636364	0.2727272727	0.1363636364	0	0	0.0454545455	0	0	0.1014492754	0	0	0.6818181818	0.5454545455	0.0151802657	0.84	3.5541087982	1.603039497	0.0681818182	0.4204545455	0.0189393939	0.0625	0.0113636364	0	0.0416666667
EN_1_201	en	rltc	stu	31.3	0.0127795527	0	0	1.6	0	0.3	0.3	0	0.1	2.4	1.8	0.3642172524	0.9268292683	0	0.7	0.6	0.04	0.24	0.64	0.2	1	0.3	0	0	0	0.4	0	0	0	0	0	1.6	0.2	0.0159744409	0.5714285714	3.9261594913	1.5838509165	0.115952381	0.1495238095	0.2204761905	0	0.1638095238	0.0166666667	0.04
EN_1_77	en	rltc	stu	31.8333333333	0.0523560209	0.0104712042	0.0052356021	0.6666666667	0	0.3333333333	0	0	0.8333333333	2.5	3.3333333333	0.4031413613	1	0.0052356021	0	0.8333333333	0.1111111111	0.1111111111	0.1111111111	0	0.1666666667	1.3333333333	0.1666666667	0.1666666667	0	0	0	0	0.0384615385	0.0769230769	0	2	0	0.0157068063	0.4761904762	3.7665653385	1.9663888094	0.0404761905	0.0404761905	0.0238095238	0.1821428571	0.0238095238	0	0.1583333333
EN_1_25	en	rltc	stu	18.5813953488	0.0375469337	0.0037546934	0.0050062578	0.7441860465	0.0697674419	0.1162790698	0.023255814	0	0.511627907	1.023255814	0.6511627907	0.4255319149	0.9798270893	0.0075093867	0.0930232558	0.95	0.0875	0.025	0.0375	0	0	0.2790697674	0	0.0465116279	0	0.1627906977	0.023255814	0.2790697674	0.0888888889	0.0111111111	0.2093023256	0.9318181818	0.5	0.0100125156	0.585106383	3.1547594518	1.2624951521	0.0473484848	0.2348484848	0	0.1560606061	0.0056818182	0.0056818182	0.0734848485
EN_1_180	en	rltc	stu	19.4393939394	0.0124707716	0.0007794232	0	0.3787878788	0.0606060606	0.0909090909	0	0	0.4242424242	1.2575757576	0.6363636364	0.4512860483	0.9914383562	0.0155884645	0.196969697	0.8983050847	0.1016949153	0.0423728814	0.1949152542	0.0454545455	0.1363636364	0.4545454545	0.0757575758	0.196969697	0.0757575758	0.0454545455	0.0757575758	0.1212121212	0.1034482759	0.0147783251	0.1666666667	0.8333333333	0.4848484848	0.0077942323	0.8106060606	3.1302683786	1.5209772289	0.0415584416	0.2800505051	0.0517676768	0.0452020202	0.0388888889	0.0222222222	0.0495310245
EN_1_98	en	rltc	stu	20.7391304348	0.0398322851	0	0	0.347826087	0.1304347826	0.0869565217	0	0	0.1739130435	0.8260869565	1.9130434783	0.3647798742	0.9942857143	0.0020964361	0.347826087	0.7076923077	0.1076923077	0.0615384615	0.0769230769	0	0.2173913043	0.6956521739	0.0869565217	0.0434782609	0.0434782609	0.1304347826	0	0.2173913043	0.0526315789	0	0.2173913043	1.3913043478	0.347826087	0.0020964361	0.661971831	3.4025534241	1.315942142	0.1010869565	0.1887681159	0.0373188406	0.0974637681	0.022826087	0.0072463768	0.0594202899
EN_1_200	en	rltc	stu	22.1764705882	0.0079575597	0.0026525199	0	0.7058823529	0.0588235294	0.1176470588	0	0	0.6470588235	2.1764705882	0.9411764706	0.4084880637	0.9935483871	0.0106100796	0.0588235294	1.1904761905	0.1428571429	0.0476190476	0.380952381	0	0.0588235294	0	0	0.0588235294	0	0.1176470588	0	0	0.0877192982	0.0350877193	0	0.5294117647	0.7058823529	0.0053050398	0.72	3.2998488578	1.5163997622	0.0196078431	0.4166666667	0.0147058824	0.0196078431	0.0147058824	0.0147058824	0.0735294118
EN_1_100	en	rltc	stu	24.8	0.0288018433	0.0011520737	0.0011520737	0.8285714286	0	0.3142857143	0	0	0.4	1.4	0.8	0.452764977	0.9776119403	0.0034562212	0.6	0.7456140351	0.2105263158	0.0350877193	0.0614035088	0	0.1428571429	0.4285714286	0.0857142857	0.1714285714	0.0857142857	0.1714285714	0.0571428571	0.1428571429	0.0568181818	0.0113636364	0.2571428571	1.75	0.1666666667	0.0126728111	0.7054263566	3.8023021351	1.5816102957	0.101223545	0.2651785714	0.0238425926	0.1134589947	0.019212963	0.0497685185	0.090542328
EN_4_10	en	rltc	stu	26.9090909091	0.0033783784	0	0	1	0	0.1818181818	0	0	0.1818181818	2	1.3636363636	0.4121621622	0.953125	0.0033783784	0	0.5925925926	0.1481481481	0.1111111111	0.1851851852	0	0.0909090909	0.4545454545	0	0.0909090909	0	0	0	0	0	0.0714285714	0.0909090909	1	0.2727272727	0.0067567568	0.8148148148	3.5979627728	1.4739609534	0.1515151515	0.1212121212	0.0181818182	0.0757575758	0.0181818182	0	0.0636363636
EN_1_303	en	rltc	stu	20.12	0.013916501	0.0039761431	0	0.12	0.04	0.24	0	0.04	0.16	1.28	1.36	0.4453280318	0.9955555556	0.0059642147	0.08	0.6833333333	0.1333333333	0.0666666667	0.1833333333	0.04	0.2	0.44	0.08	0.04	0	0.12	0	0	0.0377358491	0	0	1.2	0.32	0.0079522863	0.7580645161	3.6469810189	1.465709782	0.1293333333	0.2578095238	0.0431428571	0.111047619	0.0217142857	0.008	0.0747619048
EN_1_185	en	rltc	stu	34.8	0.0363984674	0	0.0076628352	1.2	0.0666666667	0.8666666667	0.4	0.0666666667	1	1.6666666667	0.7333333333	0.3639846743	0.9047619048	0.0172413793	0.4	1.0888888889	0.1111111111	0	0.2222222222	0	0.0666666667	0.6666666667	0	0.2666666667	0.1333333333	0.0666666667	0.0666666667	0.4666666667	0.1142857143	0.0285714286	0.5333333333	1.875	0.1875	0.0095785441	0.5671641791	3.9678203033	1.9576098206	0.0885416667	0.3697916667	0.015625	0.0625	0.015625	0.1041666667	0.0104166667
EN_1_169	en	rltc	stu	19.95	0.030075188	0.0025062657	0	0.9	0	0.35	0	0	0.6	0.95	0.9	0.4260651629	0.9714285714	0.015037594	0.15	0.9285714286	0.1428571429	0.0476190476	0.1428571429	0.1	0.15	0.45	0.1	0.1	0.05	0.05	0.05	0.15	0.1136363636	0.0681818182	0.2	1.4	0.3	0.015037594	0.62	3.2140116729	1.2855135876	0.1155555556	0.1505555556	0.0822222222	0.0138888889	0.0822222222	0	0.0888888889
EN_1_81	en	rltc	stu	19.4444444444	0.0171428571	0.0028571429	0	0.8333333333	0	0.0555555556	0	0	0.6666666667	0.9444444444	1.3888888889	0.3485714286	0.976	0.0085714286	0.1666666667	1.0869565217	0.1304347826	0.2173913043	0.2173913043	0.0555555556	0.1111111111	0.2222222222	0.0555555556	0.1111111111	0.0555555556	0	0.1111111111	0.1111111111	0.0681818182	0.0227272727	0.1111111111	0.5555555556	0.5555555556	0.02	0.7419354839	3.1641232895	1.3117919185	0.0694444444	0.1058201058	0.0694444444	0.0185185185	0.0694444444	0	0.0436507937
EN_1_101	en	rltc	stu	20.7567567568	0.02734375	0.0013020833	0.0013020833	0.4864864865	0	0.1891891892	0	0.0540540541	0.3513513514	1.1891891892	0.7837837838	0.4036458333	0.9841269841	0.0026041667	0.2702702703	0.7733333333	0.12	0.04	0.2	0.0540540541	0.1081081081	0.4324324324	0.0540540541	0.0540540541	0.027027027	0.027027027	0.027027027	0.027027027	0.0120481928	0	0.2702702703	1.0810810811	0.2702702703	0.0078125	0.6451612903	3.3852170537	1.5123792452	0.1576371826	0.2571457821	0.0272113022	0.0407452907	0.0247542998	0.033988534	0.0677723178
EN_1_6	en	rltc	stu	20.9333333333	0.0238853503	0.0015923567	0	0.6333333333	0	0.2666666667	0	0	0.3333333333	1.4333333333	0.9666666667	0.4426751592	0.9823321555	0.0095541401	0.1	0.875	0.0625	0.0625	0.109375	0	0.0666666667	0.3333333333	0	0.1666666667	0	0.1	0.0666666667	0.0333333333	0.03125	0.0833333333	0.0333333333	1.1	0.3666666667	0.0095541401	0.661971831	3.3979249711	1.3583172373	0.0555555556	0.1087301587	0.0277777778	0.1281746032	0.0111111111	0.0611111111	0.1420634921
EN_1_389	en	rltc	stu	29.4117647059	0.016	0	0	1.0588235294	0	0.2352941176	0.0588235294	0	0.1764705882	2.4117647059	1.1764705882	0.442	0.9650655022	0.006	0.4117647059	0.7446808511	0.1063829787	0.0425531915	0.1914893617	0	0.1764705882	0.4117647059	0	0.0588235294	0.1176470588	0.1764705882	0.1764705882	0.1176470588	0.0352941176	0.0117647059	0.2352941176	1.5882352941	0.4117647059	0.024	0.693877551	3.3210484656	1.8662761563	0.0774509804	0.2636788049	0.0212418301	0.0326797386	0.0212418301	0.0557889823	0.0575163399
